id,applicant_account_No.,bank_sort_code,age,sex,education_qualifications,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_loan_amount(allowed),credit_application_acceptance
406774,51865986,122130,49,,Unknown,60000,RENT,5,MEDICAL,6500,8.59,0.11,N,13,Approved,111091,0
887744,23692458,404869,29,,Unknown,87000,MORTGAGE,7,PERSONAL,15000,13.49,0.17,Y,5,Approved,111114,0
333512,87689923,400001,33,,Unknown,71000,MORTGAGE,1,HOMEIMPROVEMENT,6000,10.39,0.08,N,9,Approved,111124,0
849636,9405173,400550,23,,Unknown,105000,MORTGAGE,0,EDUCATION,9600,8.94,0.09,N,4,Approved,111127,0
388224,53848732,400002,29,,Unknown,80796,MORTGAGE,13,PERSONAL,6000,11.89,0.07,N,8,Approved,111132,0
389316,68410327,406243,32,,Unknown,72096,RENT,3,HOMEIMPROVEMENT,4200,7.29,0.06,N,8,Approved,111133,0
843009,79410814,232290,27,,Unknown,85000,RENT,11,DEBTCONSOLIDATION,3600,6.99,0.04,N,6,Approved,111134,0
737556,6360047,406283,53,,Unknown,85000,RENT,1,MEDICAL,24000,12.69,0.28,N,26,Approved,111146,0
380305,94538715,235889,32,,Unknown,77000,MORTGAGE,16,PERSONAL,12000,7.49,0.16,N,8,Approved,111165,0
618376,94922004,405206,24,,Unknown,106000,MORTGAGE,5,EDUCATION,16000,10.75,0.15,N,3,Approved,111170,0
379196,24619113,609591,24,,Unknown,102000,MORTGAGE,8,DEBTCONSOLIDATION,11200,7.74,0.11,N,2,Approved,111175,0
379098,50151007,609242,29,,Unknown,80000,RENT,2,VENTURE,4800,5.99,0.06,N,10,Approved,111180,0
228843,64880851,165487,32,,Unknown,72000,MORTGAGE,6,HOMEIMPROVEMENT,4000,14.22,0.06,N,9,Approved,111180,0
329740,77636442,301473,26,,Unknown,92004,MORTGAGE,4,MEDICAL,8400,11.12,0.09,N,4,Approved,111181,0
459718,62797469,405210,33,,Unknown,68000,MORTGAGE,4,PERSONAL,1000,8,0.01,N,10,Approved,111190,0
112665,84433605,086119,30,,Unknown,90000,MORTGAGE,5,MEDICAL,23750,10.38,0.26,N,9,Approved,111204,0
653121,27665774,300001,29,,Unknown,84996,MORTGAGE,2,EDUCATION,12000,12.23,0.14,N,8,Approved,111212,0
534379,46208918,700633,,,Unknown,75000,MORTGAGE,1,EDUCATION,12500,6.03,0.16,N,10,Approved,111213,0
328869,45238325,041334,25,,Unknown,105000,RENT,3,EDUCATION,20000,10.95,0.19,N,2,Approved,111215,0
365184,56026440,609556,25,,Unknown,105000,MORTGAGE,3,EDUCATION,20000,6.91,0.19,N,3,Approved,111215,0
877823,40402073,406250,37,,Unknown,65000,RENT,6,PERSONAL,9000,9.63,0.14,N,15,Approved,111215,0
330570,70754023,230580,29,,Unknown,85000,MORTGAGE,13,VENTURE,12000,6.92,0.14,N,5,Approved,111218,0
916961,24883453,041300,29,,Unknown,85000,MORTGAGE,2,MEDICAL,12000,11.71,0.14,N,6,Approved,111218,0
532217,4694393,622111,29,,Unknown,85000,RENT,13,MEDICAL,12000,8.49,0.14,N,9,Approved,111218,0
512994,8512137,405069,29,,Unknown,85000,MORTGAGE,8,EDUCATION,12000,7.49,0.14,N,9,Approved,111218,0
286327,22274128,041312,25,,Unknown,95000,RENT,9,EDUCATION,7500,15.27,0.08,N,3,Approved,111228,0
356523,53443287,405228,31,,Unknown,75000,MORTGAGE,7,HOMEIMPROVEMENT,5000,7.51,0.07,N,6,Approved,111228,0
352331,93302514,600109,31,,Unknown,75000,RENT,4,EDUCATION,5000,11.49,0.07,N,7,Approved,111228,0
947872,17466092,700512,31,,Unknown,75000,MORTGAGE,6,HOMEIMPROVEMENT,5000,9.63,0.07,N,9,Approved,111228,0
386096,73501383,010004,26,,Unknown,94837,RENT,9,MEDICAL,12000,6.62,0.13,N,2,Approved,111260,0
510289,40364171,405111,27,,Unknown,90000,OWN,0,MEDICAL,10200,6.03,0.11,N,10,Approved,111273,0
735352,77397408,405188,27,,Unknown,90000,RENT,3,EDUCATION,10200,6.03,0.11,N,5,Approved,111273,0
975200,14216719,608394,23,,Unknown,102000,MORTGAGE,7,VENTURE,6000,7.51,0.06,N,3,Approved,111282,0
665158,29228314,950001,23,,Unknown,102000,MORTGAGE,7,MEDICAL,6000,7.51,0.06,N,4,Approved,111282,0
381786,16265649,301561,30,,Unknown,76209,MORTGAGE,14,DEBTCONSOLIDATION,3000,6.62,0.04,N,8,Approved,111297,0
470736,30066807,405059,29,,Unknown,92000,MORTGAGE,8,MEDICAL,22000,11.36,0.24,N,6,Approved,111357,0
637253,76440325,404878,27,,Unknown,92000,MORTGAGE,2,PERSONAL,12800,6.92,0.14,N,9,Approved,111369,0
846574,20429455,232862,22,,Unknown,110000,MORTGAGE,7,MEDICAL,9600,14.27,0.09,Y,3,Approved,111378,0
590725,86680806,300059,26,,Unknown,90000,MORTGAGE,10,MEDICAL,5600,5.42,0.06,N,3,Approved,111381,0
274339,83644804,232866,24,,Unknown,97000,MORTGAGE,4,MEDICAL,5000,6.99,0.05,N,4,Approved,111383,0
549305,33854125,041313,43,,Unknown,70000,RENT,3,PERSONAL,9000,11.49,0.13,N,13,Approved,111391,0
118612,23065942,609500,24,,Unknown,99518,MORTGAGE,8,PERSONAL,8000,7.14,0.08,N,3,Approved,111400,0
721079,80673714,609379,34,,Unknown,74999,MORTGAGE,2,VENTURE,16000,15.7,0.21,Y,9,Approved,111455,0
575520,30727373,405091,34,,Unknown,75000,OWN,1,PERSONAL,16000,15.95,0.21,N,8,Approved,111457,0
342273,14232639,405176,34,,Unknown,75000,MORTGAGE,3,MEDICAL,16000,11.99,0.21,N,7,Approved,111457,0
545170,61994204,150000,38,,Unknown,65000,MORTGAGE,5,PERSONAL,12000,11.49,0.18,N,13,Approved,111458,0
172499,96454683,041320,38,,Unknown,65000,MORTGAGE,6,PERSONAL,12000,7.9,0.18,N,16,Approved,111458,0
833953,38567321,126000,38,,Unknown,65000,RENT,2,PERSONAL,12000,12.99,0.18,Y,17,Approved,111458,0
753225,42902460,090009,38,,Unknown,65000,RENT,5,EDUCATION,12000,12.53,0.18,N,17,Approved,111458,0
188090,85557047,405278,30,,Unknown,85000,MORTGAGE,2,VENTURE,16000,12.18,0.18,N,10,Approved,111462,0
803922,55093766,609137,30,,Unknown,85000,OWN,1,VENTURE,16000,7.9,0.19,N,6,Approved,111462,0
456226,66857059,621000,35,,Unknown,70000,MORTGAGE,12,EDUCATION,11000,7.51,0.16,N,9,Approved,111463,0
668983,65853800,404865,38,,Unknown,67642,OTHER,2,VENTURE,17000,11.58,0.25,N,16,Approved,111470,0
410132,71731954,405125,25,,Unknown,100000,MORTGAGE,3,VENTURE,13500,6.54,0.13,N,2,Approved,111471,0
240854,8977581,165760,26,,Unknown,95000,RENT,2,EDUCATION,12000,7.29,0.13,N,3,Approved,111472,0
106576,49887616,230089,26,,Unknown,95000,RENT,12,PERSONAL,12000,13.49,0.13,Y,3,Approved,111472,0
908620,20899237,609104,26,,Unknown,95000,RENT,0,HOMEIMPROVEMENT,12000,10,0.13,N,4,Approved,111472,0
657570,37920719,608371,26,,Unknown,95000,MORTGAGE,2,EDUCATION,12000,10.74,0.13,N,3,Approved,111472,0
345024,86815463,608365,26,,Unknown,95000,MORTGAGE,0,EDUCATION,12000,11.11,0.13,N,4,Approved,111472,0
435887,53801173,600159,27,,Unknown,90000,MORTGAGE,0,HOMEIMPROVEMENT,10000,16,0.11,Y,8,Approved,111473,0
469888,19074960,165766,27,,Unknown,90000,MORTGAGE,6,VENTURE,10000,9.25,0.11,N,7,Approved,111473,0
857259,59022290,405130,27,,Unknown,90000,MORTGAGE,7,HOMEIMPROVEMENT,10000,13.98,0.11,Y,9,Approved,111473,0
898671,32726196,609267,27,,Unknown,90000,MORTGAGE,0,MEDICAL,10000,10.39,0.11,N,6,Approved,111473,0
356028,85394041,300173,27,,Unknown,90000,MORTGAGE,11,HOMEIMPROVEMENT,10000,10.65,0.11,N,10,Approved,111473,0
428622,38422283,040504,27,,Unknown,90000,RENT,4,DEBTCONSOLIDATION,10000,5.42,0.11,N,8,Approved,111473,0
325262,11591982,165345,27,,Unknown,90000,MORTGAGE,2,PERSONAL,10000,11.99,0.11,N,5,Approved,111473,0
620489,39234535,165810,27,,Unknown,90000,MORTGAGE,11,HOMEIMPROVEMENT,10000,7.9,0.11,N,6,Approved,111473,0
724377,75560260,302885,27,,Unknown,90000,RENT,0,DEBTCONSOLIDATION,10000,6.17,0.11,N,10,Approved,111473,0
789162,49747510,405198,27,,Unknown,90000,MORTGAGE,0,PERSONAL,10000,11.58,0.11,N,6,Approved,111473,0
271468,40895954,405033,27,,Unknown,90000,MORTGAGE,6,MEDICAL,10000,8.59,0.11,N,7,Approved,111473,0
742026,19777244,232320,27,,Unknown,90000,MORTGAGE,4,VENTURE,10000,6.62,0.11,N,6,Approved,111473,0
809892,6652204,980000,27,,Unknown,90000,MORTGAGE,3,EDUCATION,10000,14.96,0.11,N,8,Approved,111473,0
836072,95054381,235797,27,,Unknown,90000,MORTGAGE,5,PERSONAL,10000,7.49,0.11,N,5,Approved,111473,0
560102,51132291,235626,27,,Unknown,90000,MORTGAGE,4,PERSONAL,10000,5.79,0.11,N,9,Approved,111473,0
782974,41763950,233504,27,,Unknown,90000,MORTGAGE,11,EDUCATION,10000,7.49,0.11,N,6,Approved,111473,0
772079,29089476,041315,27,,Unknown,90000,MORTGAGE,4,PERSONAL,10000,7.88,0.11,N,6,Approved,111473,0
415396,71007505,040482,27,,Unknown,90000,RENT,5,MEDICAL,10000,10.99,0.11,N,7,Approved,111473,0
761471,94931078,040079,27,,Unknown,90000,MORTGAGE,7,PERSONAL,10000,10.39,0.11,N,10,Approved,111473,0
162249,2242254,609303,27,,Unknown,90000,RENT,4,VENTURE,10000,8.9,0.11,N,8,Approved,111473,0
155296,5120179,050005,27,,Unknown,90000,MORTGAGE,3,MEDICAL,10000,7.51,0.11,N,10,Approved,111473,0
131203,40813161,090025,27,,Unknown,90000,MORTGAGE,5,DEBTCONSOLIDATION,10000,10.62,0.11,N,7,Approved,111473,0
773310,96260192,239285,27,,Unknown,90000,MORTGAGE,5,VENTURE,10000,9.91,0.11,N,6,Approved,111473,0
678421,96794435,300083,27,,Unknown,90000,RENT,3,PERSONAL,10000,14.27,0.11,Y,9,Approved,111473,0
498747,59522244,405179,27,,Unknown,90000,MORTGAGE,7,VENTURE,10000,7.88,0.11,N,6,Approved,111473,0
292616,6195944,300066,27,,Unknown,90000,MORTGAGE,0,PERSONAL,10000,8.63,0.11,N,10,Approved,111473,0
398393,91038234,608312,53,,Unknown,72000,RENT,0,PERSONAL,3000,8.9,0.04,N,24,Approved,111477,0
557629,20916070,236078,33,,Unknown,70000,MORTGAGE,2,PERSONAL,4000,13.79,0.06,Y,10,Approved,111479,0
357926,64424231,405047,33,,Unknown,70000,MORTGAGE,6,DEBTCONSOLIDATION,4000,12.18,0.06,N,7,Approved,111479,0
461125,75539401,165501,,,Unknown,70000,RENT,3,HOMEIMPROVEMENT,4000,13.85,0.06,N,6,Approved,111479,0
335631,44790492,700603,33,,Unknown,70000,MORTGAGE,4,EDUCATION,4000,5.99,0.06,N,5,Approved,111479,0
919916,8573974,560075,29,,Unknown,80000,MORTGAGE,4,EDUCATION,4500,11.71,0.05,N,8,Approved,111481,0
784042,73472356,301495,25,,Unknown,95000,MORTGAGE,9,PERSONAL,7200,7.9,0.08,N,4,Approved,111529,0
600375,69896157,165050,25,,Unknown,95000,RENT,6,VENTURE,7200,12.99,0.08,Y,2,Approved,111529,0
952770,38074797,608386,27,,Unknown,85000,MORTGAGE,11,VENTURE,3200,6.99,0.04,N,10,Approved,111535,0
598084,17506345,405056,28,,Unknown,80400,OWN,9,MEDICAL,1000,10.99,0.01,N,6,Approved,111551,0
207445,99858386,165101,36,,Unknown,72000,RENT,0,MEDICAL,18000,7.88,0.25,N,13,Approved,111552,0
584596,9844843,609390,36,,Unknown,70000,RENT,2,HOMEIMPROVEMENT,14400,11.97,0.21,Y,12,Approved,111557,0
281057,5119444,609230,30,,Unknown,80400,MORTGAGE,9,HOMEIMPROVEMENT,9000,10.25,0.11,N,6,Approved,111572,0
268366,80343773,235441,28,,Unknown,84000,RENT,0,EDUCATION,6000,11.83,0.07,N,9,Approved,111578,0
930221,3775832,116701,28,,Unknown,84000,RENT,3,VENTURE,6000,11.49,0.07,N,7,Approved,111578,0
318639,99284624,609492,28,,Unknown,84000,RENT,4,DEBTCONSOLIDATION,6000,11.71,0.07,N,6,Approved,111578,0
989256,38814074,609587,28,,Unknown,84000,MORTGAGE,8,MEDICAL,6000,5.42,0.07,N,9,Approved,111578,0
105614,36290709,200052,24,,Unknown,98000,MORTGAGE,8,VENTURE,6000,8.49,0.06,N,3,Approved,111581,0
596234,95912577,200070,24,,Unknown,98000,MORTGAGE,3,HOMEIMPROVEMENT,6000,11.49,0.06,N,2,Approved,111581,0
379688,44845821,235911,57,,Unknown,69000,RENT,0,MEDICAL,6400,13.75,0.09,Y,24,Approved,111587,0
782614,43179292,041302,24,,Unknown,95000,RENT,8,EDUCATION,2400,9.91,0.03,N,2,Approved,111588,0
546496,65020469,405276,46,,Unknown,65000,MORTGAGE,5,MEDICAL,8000,10.99,0.12,N,17,Approved,111591,0
124948,31073775,700518,54,,Unknown,69996,RENT,24,VENTURE,1800,6.39,0.03,N,21,Approved,111591,0
255995,48199878,609371,48,,Unknown,60000,RENT,0,DEBTCONSOLIDATION,3600,9.91,0.06,N,16,Approved,111593,0
117583,30624747,608376,28,,Unknown,82300,RENT,3,VENTURE,3600,9.63,0.04,N,10,Approved,111603,0
806038,62630652,300098,37,,Unknown,61000,RENT,3,DEBTCONSOLIDATION,1200,10.37,0.02,N,13,Approved,111637,0
791446,85507525,165562,35,,Unknown,66560,RENT,4,VENTURE,4800,5.79,0.07,N,8,Approved,111656,0
224313,68360118,300250,24,,Unknown,96000,MORTGAGE,8,VENTURE,3500,13.92,0.04,Y,3,Approved,111686,0
845756,97955576,230123,33,,Unknown,75000,RENT,0,VENTURE,12000,9.63,0.16,N,6,Approved,111714,0
387835,13253452,405037,33,,Unknown,75000,MORTGAGE,6,EDUCATION,12000,12.69,0.16,N,8,Approved,111714,0
633365,61127643,234635,33,,Unknown,75000,OWN,3,HOMEIMPROVEMENT,12000,10.99,0.16,N,8,Approved,111714,0
277501,82424403,609588,33,,Unknown,75000,MORTGAGE,2,PERSONAL,12000,7.51,0.16,N,9,Approved,111714,0
279681,79703662,301657,33,,Unknown,75000,RENT,3,HOMEIMPROVEMENT,12000,10.65,0.16,N,10,Approved,111714,0
508509,1789572,405132,25,,Unknown,99000,MORTGAGE,5,VENTURE,12000,11.49,0.12,N,2,Approved,111723,0
978295,70619286,600168,23,,Unknown,105000,RENT,4,MEDICAL,9000,13.49,0.09,Y,4,Approved,111728,0
804410,65001016,231976,34,,Unknown,67500,RENT,19,PERSONAL,3000,14.96,0.04,Y,9,Approved,111731,0
490693,89141281,159900,27,,Unknown,85000,RENT,1,HOMEIMPROVEMENT,3000,5.79,0.04,N,8,Approved,111735,0
924575,6335387,608362,36,,Unknown,66000,MORTGAGE,4,DEBTCONSOLIDATION,7000,10.59,0.11,N,15,Approved,111770,0
428647,14036614,405143,37,,Unknown,64000,MORTGAGE,21,EDUCATION,6600,5.42,0.1,N,11,Approved,111770,0
905883,86663156,165709,29,,Unknown,84000,RENT,1,MEDICAL,10000,11.83,0.12,N,5,Approved,111771,0
174549,49304159,609189,29,,Unknown,84000,MORTGAGE,6,DEBTCONSOLIDATION,10000,7.51,0.12,N,9,Approved,111771,0
297918,77490242,602610,29,,Unknown,84000,MORTGAGE,6,VENTURE,10000,14.96,0.12,Y,9,Approved,111771,0
663840,7741895,301631,29,,Unknown,84000,MORTGAGE,13,PERSONAL,10000,10.65,0.12,N,9,Approved,111771,0
933336,45082520,185005,34,,Unknown,70000,RENT,4,EDUCATION,7200,9.99,0.1,N,8,Approved,111771,0
488281,82366247,041307,28,,Unknown,85000,RENT,4,MEDICAL,7200,13.98,0.08,Y,7,Approved,111776,0
290316,59800312,040400,22,,Unknown,110000,RENT,3,MEDICAL,9200,11.86,0.08,N,3,Approved,111779,0
375627,32225017,165187,29,,Unknown,80000,MORTGAGE,8,VENTURE,4200,8.32,0.05,N,6,Approved,111781,0
445764,5398806,820403,30,,Unknown,77200,MORTGAGE,2,DEBTCONSOLIDATION,4000,8.49,0.05,N,8,Approved,111781,0
994224,15976126,080050,42,,Unknown,70000,RENT,0,EDUCATION,5800,10.25,0.08,N,17,Approved,111793,0
775146,51441765,301242,41,,Unknown,70000,MORTGAGE,16,HOMEIMPROVEMENT,3000,7.51,0.04,N,17,Approved,111794,0
460452,46560041,608384,33,,Unknown,71000,MORTGAGE,4,HOMEIMPROVEMENT,5300,11.49,0.07,N,7,Approved,111826,0
497978,50386860,185050,34,,Unknown,69935,MORTGAGE,17,MEDICAL,7000,10.99,0.1,N,8,Approved,111861,0
676381,29794225,501032,27,,Unknown,94000,MORTGAGE,12,DEBTCONSOLIDATION,15000,11.11,0.16,N,6,Approved,111867,0
315426,41216586,700808,28,,Unknown,82500,RENT,12,DEBTCONSOLIDATION,3600,6.03,0.04,N,8,Approved,111883,0
307449,22850614,608368,29,,Unknown,82710,RENT,2,PERSONAL,8000,13.49,0.1,N,10,Approved,111904,0
964086,13806477,165221,24,,Unknown,105804,MORTGAGE,8,MEDICAL,15000,7.9,0.14,N,4,Approved,111935,0
501619,96322201,406377,24,,Unknown,105804,MORTGAGE,8,PERSONAL,15000,7.49,0.14,N,4,Approved,111935,0
761198,24012995,301275,33,,Unknown,80000,MORTGAGE,17,DEBTCONSOLIDATION,20000,6.54,0.25,N,10,Approved,111953,0
154150,62680997,300030,43,,Unknown,68000,MORTGAGE,0,MEDICAL,5000,8.9,0.07,N,17,Approved,111953,0
761477,99425123,231618,26,,Unknown,100000,MORTGAGE,10,VENTURE,18000,13.11,0.18,N,4,Approved,111965,0
862990,98194221,041304,24,,Unknown,110000,MORTGAGE,8,EDUCATION,20000,6.54,0.18,N,3,Approved,111966,0
340237,44061212,231134,24,,Unknown,110000,RENT,5,PERSONAL,20000,13.16,0.18,N,3,Approved,111966,0
991184,67435115,235863,24,,Unknown,110000,MORTGAGE,1,EDUCATION,20000,6.54,0.18,N,2,Approved,111966,0
251233,90530925,040476,31,,Unknown,80000,MORTGAGE,5,PERSONAL,12000,9.91,0.15,N,9,Approved,111966,0
911052,23542142,608309,31,,Unknown,80000,MORTGAGE,13,VENTURE,12000,5.79,0.15,N,6,Approved,111966,0
557351,77353770,405204,31,,Unknown,80000,MORTGAGE,15,DEBTCONSOLIDATION,12000,11.14,0.15,N,7,Approved,111966,0
149881,3991885,301309,31,,Unknown,80000,MORTGAGE,5,PERSONAL,12000,7.88,0.15,N,10,Approved,111966,0
554192,96370562,938831,31,,Unknown,80000,MORTGAGE,5,EDUCATION,12000,7.9,0.15,N,10,Approved,111966,0
295587,17582874,609263,31,,Unknown,80000,MORTGAGE,15,VENTURE,12000,6.03,0.15,N,8,Approved,111966,0
840354,92125185,609280,31,,Unknown,80000,MORTGAGE,12,HOMEIMPROVEMENT,12000,10,0.15,N,10,Approved,111966,0
418075,29729166,700672,31,,Unknown,80000,MORTGAGE,5,MEDICAL,12000,8.9,0.15,N,6,Approved,111966,0
206126,25790198,110001,22,,Unknown,120000,RENT,3,EDUCATION,20000,7.9,0.17,N,4,Approved,111969,0
842720,54075362,405162,24,,Unknown,110004,MORTGAGE,8,DEBTCONSOLIDATION,20000,9.88,0.18,N,2,Approved,111971,0
897263,26457788,700319,25,,Unknown,100000,MORTGAGE,1,VENTURE,13000,6.99,0.13,N,4,Approved,111971,0
102665,6891541,122130,32,,Unknown,75000,MORTGAGE,5,HOMEIMPROVEMENT,8000,7.88,0.11,N,8,Approved,111971,0
130970,3688410,404869,32,,Unknown,75000,MORTGAGE,2,HOMEIMPROVEMENT,8000,10,0.11,N,7,Approved,111971,0
253128,73457483,400001,32,,Unknown,75000,MORTGAGE,3,MEDICAL,8000,13.61,0.11,N,9,Approved,111971,0
923608,49134363,400550,39,,Unknown,60000,RENT,4,PERSONAL,5000,5.42,0.08,N,13,Approved,111972,0
174489,98207413,400002,39,,Unknown,60000,MORTGAGE,2,DEBTCONSOLIDATION,5000,10.36,0.08,N,11,Approved,111972,0
397291,85926113,406243,39,,Unknown,60000,RENT,2,MEDICAL,5000,13.57,0.08,N,11,Approved,111972,0
443283,1604895,232290,39,,Unknown,60000,RENT,3,PERSONAL,5000,16.32,0.08,N,14,Approved,111972,0
976039,69744237,406283,39,,Unknown,60000,RENT,18,VENTURE,5000,7.51,0.08,N,11,Approved,111972,0
320214,51870055,235889,30,,Unknown,80000,OWN,3,EDUCATION,8000,13.92,0.1,N,6,Approved,111973,0
723319,53625330,405206,30,,Unknown,80000,RENT,3,EDUCATION,8000,10.99,0.1,N,8,Approved,111973,0
576773,7572059,609591,30,,Unknown,80000,MORTGAGE,5,VENTURE,8000,6.62,0.1,N,8,Approved,111973,0
877389,12183931,609242,30,,Unknown,80000,OWN,0,MEDICAL,8000,6.17,0.1,N,8,Approved,111973,0
730378,56804464,165487,24,,Unknown,99996,RENT,7,HOMEIMPROVEMENT,8000,7.51,0.08,N,2,Approved,111974,0
602235,28707112,301473,21,,Unknown,120000,RENT,3,MEDICAL,14000,8.94,0.12,N,4,Approved,111975,0
136226,70444439,405210,36,,Unknown,65000,MORTGAGE,2,EDUCATION,5000,6.92,0.08,N,16,Approved,111975,0
869061,22347055,086119,28,,Unknown,85000,RENT,4,PERSONAL,7000,5.42,0.08,N,9,Approved,111977,0
772958,26426619,300001,28,,Unknown,85000,RENT,3,HOMEIMPROVEMENT,7000,9.88,0.08,N,7,Approved,111977,0
916967,70534793,700633,28,,Unknown,85000,RENT,1,MEDICAL,7000,12.87,0.08,N,7,Approved,111977,0
948767,99546821,041334,25,,Unknown,96000,MORTGAGE,5,HOMEIMPROVEMENT,8000,9.99,0.08,N,3,Approved,111978,0
239592,60263175,609556,24,,Unknown,100000,MORTGAGE,2,MEDICAL,8000,5.42,0.08,N,2,Approved,111979,0
567822,74218694,406250,24,,Unknown,100000,OWN,8,VENTURE,8000,7.9,0.08,N,3,Approved,111979,0
684887,92116579,230580,24,,Unknown,100000,MORTGAGE,8,MEDICAL,8000,7.88,0.08,N,2,Approved,111979,0
177185,1392396,041300,24,,Unknown,100000,MORTGAGE,8,MEDICAL,8000,10.99,0.08,N,3,Approved,111979,0
992245,33818856,622111,26,,Unknown,90000,MORTGAGE,10,HOMEIMPROVEMENT,5000,7.14,0.06,N,3,Approved,111982,0
115737,28815518,405069,26,,Unknown,90000,MORTGAGE,4,EDUCATION,5000,7.74,0.06,N,3,Approved,111982,0
157749,5459044,041312,26,,Unknown,90000,RENT,10,MEDICAL,5000,12.42,0.06,N,2,Approved,111982,0
367330,10234248,405228,26,,Unknown,90000,MORTGAGE,10,HOMEIMPROVEMENT,5000,10.37,0.06,N,2,Approved,111982,0
632928,95717136,600109,26,,Unknown,90000,MORTGAGE,10,MEDICAL,5000,6.03,0.06,N,4,Approved,111982,0
137007,49175888,700512,29,,Unknown,80000,MORTGAGE,7,PERSONAL,4000,10.99,0.05,N,9,Approved,111982,0
445755,33598860,010004,23,,Unknown,100000,MORTGAGE,0,EDUCATION,3000,7.68,0.03,N,4,Approved,111987,0
246159,99273004,405111,23,,Unknown,100000,RENT,1,VENTURE,3000,11.48,0.03,N,2,Approved,111987,0
741935,59710423,405188,21,,Unknown,110000,RENT,2,VENTURE,3500,11.86,0.03,N,2,Approved,111988,0
468341,79027372,608394,44,,Unknown,75000,MORTGAGE,1,VENTURE,20000,12.21,0.27,N,11,Approved,111988,0
966879,21874012,950001,29,,Unknown,81400,MORTGAGE,13,HOMEIMPROVEMENT,6000,8.9,0.07,N,9,Approved,112008,0
819448,17451683,301561,23,,Unknown,114000,RENT,7,EDUCATION,19000,14.35,0.17,Y,4,Approved,112068,0
442232,31041842,405059,41,,Unknown,72000,MORTGAGE,2,DEBTCONSOLIDATION,6000,15.23,0.08,Y,15,Approved,112073,0
466861,31340758,404878,42,,Unknown,68400,MORTGAGE,9,MEDICAL,2800,11.99,0.04,N,15,Approved,112106,0
350743,83711088,232862,66,,Unknown,91000,RENT,5,PERSONAL,8000,13.49,0.09,N,23,Approved,112120,0
884112,13367929,300059,34,,Unknown,69500,MORTGAGE,6,PERSONAL,6000,7.49,0.09,N,6,Approved,112124,0
109098,52302538,232866,27,,Unknown,89000,RENT,6,EDUCATION,8000,10.99,0.09,N,6,Approved,112126,0
456735,13130367,041313,29,,Unknown,80796,MORTGAGE,7,EDUCATION,5000,9.63,0.06,N,9,Approved,112134,0
640071,85144390,609500,23,,Unknown,128000,MORTGAGE,5,VENTURE,35000,7.9,0.27,N,3,Approved,112157,0
421508,25529511,609379,31,,Unknown,84000,MORTGAGE,1,VENTURE,18000,7.9,0.21,N,8,Approved,112158,0
965032,20305854,405091,27,,Unknown,92000,MORTGAGE,11,VENTURE,12000,7.49,0.13,N,7,Approved,112170,0
875032,81898230,405176,29,,Unknown,84000,RENT,13,HOMEIMPROVEMENT,9600,7.51,0.11,N,7,Approved,112172,0
491399,34074485,150000,26,,Unknown,94000,MORTGAGE,10,EDUCATION,10000,10.99,0.11,N,3,Approved,112174,0
874608,94436831,041320,30,,Unknown,80000,RENT,5,MEDICAL,7800,11.71,0.09,N,8,Approved,112174,0
791356,61008245,126000,23,,Unknown,108000,MORTGAGE,7,EDUCATION,12000,11.49,0.11,N,4,Approved,112175,0
260075,68842680,090009,23,,Unknown,108000,MORTGAGE,7,EDUCATION,12000,10.37,0.11,N,2,Approved,112175,0
346627,94464318,405278,23,,Unknown,108000,RENT,7,EDUCATION,12000,8.49,0.11,N,3,Approved,112175,0
921599,20594718,609137,21,,Unknown,114000,MORTGAGE,5,VENTURE,7500,9.76,0.07,N,3,Approved,112182,0
619076,30007718,621000,26,,Unknown,90000,MORTGAGE,3,DEBTCONSOLIDATION,4800,14.65,0.05,N,3,Approved,112182,0
755420,69241491,404865,47,,Unknown,65000,MORTGAGE,21,PERSONAL,10000,6.99,0.15,N,11,Approved,112190,0
470829,88682839,405125,31,,Unknown,95000,MORTGAGE,3,EDUCATION,35000,15.23,0.37,N,6,Approved,112192,0
299135,20495238,165760,33,,Unknown,85000,MORTGAGE,3,EDUCATION,28000,14.09,0.33,Y,6,Approved,112195,0
800635,61247085,230089,27,,Unknown,86095,RENT,5,HOMEIMPROVEMENT,4000,13.49,0.05,Y,8,Approved,112211,0
290017,71838431,609104,23,,Unknown,115000,MORTGAGE,5,EDUCATION,20000,16.77,0.17,N,3,Approved,112217,0
361862,14293887,608371,37,,Unknown,65000,MORTGAGE,0,EDUCATION,8000,12.84,0.12,N,11,Approved,112217,0
685292,53521636,608365,27,,Unknown,95004,RENT,1,VENTURE,16000,7.51,0.18,N,9,Approved,112221,0
104129,93686466,600159,27,,Unknown,95004,MORTGAGE,2,VENTURE,16000,10.38,0.19,N,8,Approved,112221,0
585357,23651565,165766,23,,Unknown,106300,MORTGAGE,2,PERSONAL,10000,16.63,0.1,Y,3,Approved,112222,0
491628,30675333,405130,37,,Unknown,65004,RENT,0,PERSONAL,8000,13.57,0.12,Y,13,Approved,112224,0
667802,62667935,609267,31,,Unknown,75000,OWN,5,VENTURE,4000,6.03,0.05,N,9,Approved,112230,0
177812,39858011,300173,27,,Unknown,85000,RENT,4,HOMEIMPROVEMENT,2500,10.37,0.03,N,5,Approved,112237,0
849932,77848020,040504,29,,Unknown,82000,RENT,2,EDUCATION,6600,13.48,0.08,Y,5,Approved,112276,0
